cola_p1,cola_p2,dist_p1,dist_p2,clima_severidad,desgaste_motor,pendiente_p1,pendiente_p2,tiempo_giro_p1,tiempo_giro_p2,decision_optima,eta_minutos
20,32,5.0,12.0,0.44851570721823175,0.5587858269153244,18.0,5.0,38,119,Pala 1,74.8
38,38,5.0,12.0,0.5310680198223631,0.5555174259309789,18.0,5.0,168,35,Pala 1,120.4
23,27,5.0,12.0,0.9005154924631367,0.44253477812947084,18.0,5.0,96,60,Pala 1,85.8
32,24,5.0,12.0,0.5516467360980479,0.9842813302596888,18.0,5.0,98,136,Pala 2,91.7
17,31,5.0,12.0,0.2553973741644452,0.059622237180221194,18.0,5.0,134,41,Pala 1,59.0
27,8,5.0,12.0,0.43561981276994943,0.6272089084435847,18.0,5.0,67,99,Pala 2,47.8
31,27,5.0,12.0,0.5163159888491179,0.20530362267881008,18.0,5.0,99,59,Pala 2,94.0
11,30,5.0,12.0,0.09671983355112956,0.5273312047309596,18.0,5.0,110,148,Pala 1,46.4
47,16,5.0,12.0,0.7437626742528902,0.7797407717875188,18.0,5.0,95,155,Pala 2,68.4
41,22,5.0,12.0,0.10935393335497301,0.24672680316854634,18.0,5.0,70,84,Pala 2,80.8
26,12,5.0,12.0,0.40491771336880567,0.3933595464831485,18.0,5.0,53,68,Pala 2,58.9
9,9,5.0,12.0,0.8046224415404045,0.9507680742803991,18.0,5.0,34,111,Pala 2,50.0
45,15,5.0,12.0,0.4675703616132969,0.7614807377203096,18.0,5.0,50,35,Pala 2,64.9
41,5,5.0,12.0,0.842015519718508,0.5727231845118356,18.0,5.0,35,37,Pala 2,41.4
31,47,5.0,12.0,0.341881322056115,0.22199738780671674,18.0,5.0,161,84,Pala 1,95.5
41,10,5.0,12.0,0.9576362939984354,0.4253054374775831,18.0,5.0,38,134,Pala 2,54.5
25,2,5.0,12.0,0.20946843180523556,0.7740613190499227,18.0,5.0,98,45,Pala 2,37.9
24,27,5.0,12.0,0.03826414498930131,0.8205430781099762,18.0,5.0,97,149,Pala 1,78.3
10,40,5.0,12.0,0.8724265429904186,0.24460619814239892,18.0,5.0,155,159,Pala 1,50.7
22,14,5.0,12.0,0.7522027159504082,0.6620602104170192,18.0,5.0,166,93,Pala 2,61.6
33,12,5.0,12.0,0.2319838370673728,0.09500299212339991,18.0,5.0,175,40,Pala 2,57.0
39,41,5.0,12.0,0.9847416071366739,0.02321230745046443,18.0,5.0,88,117,Pala 1,123.3
22,44,5.0,12.0,0.5022801292685278,0.5486739234330212,18.0,5.0,109,33,Pala 1,81.7
28,16,5.0,12.0,0.9510654401441635,0.22437985428042873,18.0,5.0,58,160,Pala 2,71.5
30,6,5.0,12.0,0.5050287713869993,0.07891203124213286,18.0,5.0,80,44,Pala 2,39.7
6,27,5.0,12.0,0.471874586771291,0.72982831289523,18.0,5.0,65,133,Pala 1,41.5
39,37,5.0,12.0,0.44913853714446506,0.49797458836464503,18.0,5.0,105,97,Pala 1,122.4
32,12,5.0,12.0,0.3348752761329502,0.7962770109584505,18.0,5.0,134,110,Pala 2,57.0
20,16,5.0,12.0,0.5337014971765517,0.6639442396805569,18.0,5.0,74,38,Pala 2,65.9
1,14,5.0,12.0,0.45255466194856786,0.72980493991549,18.0,5.0,130,54,Pala 1,26.8
17,35,5.0,12.0,0.03674687662355414,0.3073605812958998,18.0,5.0,133,94,Pala 1,57.3
46,27,5.0,12.0,0.2604352334235025,0.2632758256832364,18.0,5.0,35,133,Pala 2,95.2
32,14,5.0,12.0,0.2131228001055584,0.6008748920952612,18.0,5.0,65,95,Pala 2,63.8
36,45,5.0,12.0,0.8674356023210665,0.20008214039808436,18.0,5.0,173,62,Pala 1,119.2
33,10,5.0,12.0,0.5988699772268414,0.8154121156320211,18.0,5.0,51,51,Pala 2,50.4
19,30,5.0,12.0,0.7636831004497274,0.5229201689742385,18.0,5.0,98,71,Pala 1,72.3
34,3,5.0,12.0,0.9568260377492805,0.226989932347761,18.0,5.0,98,40,Pala 2,36.8
49,34,5.0,12.0,0.64403927252641,0.6251682323299085,18.0,5.0,92,71,Pala 2,113.6
17,33,5.0,12.0,0.9826099914047444,0.9450357350836177,18.0,5.0,104,107,Pala 1,74.4
45,26,5.0,12.0,0.3117640516521296,0.0820947265907741,18.0,5.0,136,133,Pala 2,92.9
23,9,5.0,12.0,0.18626718231289385,0.10934520731350295,18.0,5.0,48,51,Pala 2,50.2
7,29,5.0,12.0,0.40330988799291145,0.8438391468633399,18.0,5.0,131,166,Pala 1,42.2
29,44,5.0,12.0,0.470799414935808,0.10959377456687358,18.0,5.0,155,86,Pala 1,90.5
43,19,5.0,12.0,0.8953615428525851,0.0393753693529878,18.0,5.0,156,112,Pala 2,74.2
9,28,5.0,12.0,0.5599404390366763,0.3479305810464729,18.0,5.0,175,60,Pala 1,44.2
22,28,5.0,12.0,0.292180999418017,0.4667058849215976,18.0,5.0,143,47,Pala 1,75.6
48,22,5.0,12.0,0.7426342828675209,0.5694444366906898,18.0,5.0,102,169,Pala 2,84.2
10,49,5.0,12.0,0.5058319371390709,0.5073002325642498,18.0,5.0,143,151,Pala 1,50.2
1,20,5.0,12.0,0.16213194527517016,0.9131845626581134,18.0,5.0,174,130,Pala 1,26.8
25,47,5.0,12.0,0.5768197875912522,0.7686681003916374,18.0,5.0,70,158,Pala 1,87.4
35,42,5.0,12.0,0.9113945368072839,0.9838102558617108,18.0,5.0,111,127,Pala 1,123.0
32,9,5.0,12.0,0.8426226174758201,0.4764554232253223,18.0,5.0,106,164,Pala 2,53.7
46,40,5.0,12.0,0.5868099726353311,0.08432960983917892,18.0,5.0,57,159,Pala 2,129.7
12,11,5.0,12.0,0.37708317388498813,0.9555306429428746,18.0,5.0,139,150,Pala 1,56.4
39,29,5.0,12.0,0.08697875106421116,0.004113161589097358,18.0,5.0,50,115,Pala 2,99.0
24,32,5.0,12.0,0.4696489233316238,0.7760960138390484,18.0,5.0,159,33,Pala 1,86.1
3,17,5.0,12.0,0.7520794375295792,0.03128203077167946,18.0,5.0,35,38,Pala 1,27.1
41,13,5.0,12.0,0.3602737197330106,0.7612141906516384,18.0,5.0,81,45,Pala 2,59.3
18,21,5.0,12.0,0.2354468255516644,0.9379389398480542,18.0,5.0,34,80,Pala 1,68.9
17,20,5.0,12.0,0.9313797192709534,0.38926029733104683,18.0,5.0,72,81,Pala 1,70.4
36,0,5.0,12.0,0.8215557004579924,0.24096485121971767,18.0,5.0,125,166,Pala 2,32.3
29,48,5.0,12.0,0.6382756194201447,0.22627915251183084,18.0,5.0,130,112,Pala 1,94.9
18,42,5.0,12.0,0.13678334392051938,0.49171764415020336,18.0,5.0,143,163,Pala 1,62.6
22,14,5.0,12.0,0.14490884040617302,0.17088703575679154,18.0,5.0,69,73,Pala 2,62.3
15,35,5.0,12.0,0.10321959145577897,0.6729236306597121,18.0,5.0,168,146,Pala 1,55.6
0,46,5.0,12.0,0.6162966668927432,0.3683523574883749,18.0,5.0,171,163,Pala 1,22.3
11,21,5.0,12.0,0.115562796473336,0.32310949240325904,18.0,5.0,31,34,Pala 1,43.8
23,31,5.0,12.0,0.842627198862633,0.46128557625645705,18.0,5.0,92,56,Pala 1,84.3
33,45,5.0,12.0,0.9929650018193221,0.5425875024397518,18.0,5.0,148,143,Pala 1,112.3
7,32,5.0,12.0,0.36634818470866526,0.1419302622587958,18.0,5.0,175,74,Pala 1,38.4
17,40,5.0,12.0,0.45366984696709745,0.7077633637968433,18.0,5.0,123,119,Pala 1,68.6
47,38,5.0,12.0,0.7116671769856787,0.8829470999053262,18.0,5.0,108,57,Pala 2,124.2
4,22,5.0,12.0,0.9371530063257658,0.27798691620118177,18.0,5.0,158,61,Pala 1,38.3
25,42,5.0,12.0,0.8940937735563851,0.1803909018294848,18.0,5.0,174,82,Pala 1,90.7
29,1,5.0,12.0,0.057591828749848584,0.7605054237190636,18.0,5.0,83,100,Pala 2,32.9
12,1,5.0,12.0,0.16907180255676502,0.18354172376564948,18.0,5.0,151,59,Pala 2,27.1
18,37,5.0,12.0,0.7545971985577923,0.04125516036295662,18.0,5.0,153,82,Pala 1,67.2
28,28,5.0,12.0,0.6888931080324473,0.6192432203827789,18.0,5.0,95,169,Pala 1,100.0
2,45,5.0,12.0,0.13321859404012326,0.23975141630535024,18.0,5.0,172,38,Pala 1,23.2
25,2,5.0,12.0,0.5020645820015677,0.1718104089285597,18.0,5.0,51,96,Pala 2,32.0
39,38,5.0,12.0,0.7808146310852956,0.9816027417145062,18.0,5.0,49,143,Pala 1,127.5
11,6,5.0,12.0,0.21878068226269365,0.29186498339972766,18.0,5.0,122,112,Pala 2,40.5
1,35,5.0,12.0,0.8712876357346663,0.9034432902155357,18.0,5.0,72,178,Pala 1,32.1
10,28,5.0,12.0,0.05297177482036797,0.1782187658886043,18.0,5.0,50,130,Pala 1,42.3
43,36,5.0,12.0,0.7821950850680739,0.8189771320624352,18.0,5.0,77,39,Pala 2,118.6
27,48,5.0,12.0,0.6158188997898703,0.502018873048482,18.0,5.0,95,109,Pala 1,91.5
17,35,5.0,12.0,0.3151993466543491,0.07859476911599528,18.0,5.0,144,53,Pala 1,60.9
12,22,5.0,12.0,0.7209325483419113,0.7336052936435724,18.0,5.0,45,54,Pala 1,55.3
36,44,5.0,12.0,0.7823657951511597,0.89207337173478,18.0,5.0,50,119,Pala 1,122.2
21,15,5.0,12.0,0.9338989713039693,0.16301699033552153,18.0,5.0,130,158,Pala 2,69.2
11,47,5.0,12.0,0.3677746721542636,0.7255902423361753,18.0,5.0,37,82,Pala 1,48.9
1,30,5.0,12.0,0.6860167359799549,0.4450525190731238,18.0,5.0,139,136,Pala 1,31.0
36,33,5.0,12.0,0.6026162769346909,0.7538704532567183,18.0,5.0,115,53,Pala 2,110.3
6,49,5.0,12.0,0.5252060694570885,0.7139279481853057,18.0,5.0,87,56,Pala 1,44.0
25,0,5.0,12.0,0.8904164741550379,0.026600230463005414,18.0,5.0,34,136,Pala 2,26.9
25,17,5.0,12.0,0.0031673141384003234,0.17872103596715516,18.0,5.0,140,117,Pala 2,66.3
23,39,5.0,12.0,0.28211160610359765,0.4710272429322744,18.0,5.0,138,153,Pala 1,78.9
11,42,5.0,12.0,0.5382772395448301,0.9335941719120803,18.0,5.0,59,68,Pala 1,53.9
15,14,5.0,12.0,0.17829326163655235,0.3420734567548015,18.0,5.0,124,106,Pala 1,57.4
22,47,5.0,12.0,0.9078665337327583,0.6288734702801819,18.0,5.0,38,113,Pala 1,85.2
39,48,5.0,12.0,0.6475951176130154,0.012083745514428812,18.0,5.0,124,131,Pala 1,116.5
8,16,5.0,12.0,0.4778829946319899,0.7111269215469441,18.0,5.0,124,105,Pala 1,42.0
31,43,5.0,12.0,0.8147017590666545,0.6030682627528046,18.0,5.0,70,34,Pala 1,109.6
14,9,5.0,12.0,0.4508861914651038,0.7153947466157659,18.0,5.0,80,110,Pala 2,51.4
36,19,5.0,12.0,0.5586530119300095,0.9046606130249449,18.0,5.0,90,167,Pala 2,76.7
12,5,5.0,12.0,0.0027509955539209985,0.14649893311781004,18.0,5.0,35,45,Pala 2,37.9
4,7,5.0,12.0,0.36570053019507354,0.2615895960080671,18.0,5.0,148,171,Pala 1,29.3
10,44,5.0,12.0,0.13879047235096975,0.995780892168142,18.0,5.0,55,58,Pala 1,46.8
9,33,5.0,12.0,0.689688680662291,0.15628395850962695,18.0,5.0,35,147,Pala 1,44.0
12,31,5.0,12.0,0.4790269589757338,0.7206270065260263,18.0,5.0,82,146,Pala 1,52.4
40,41,5.0,12.0,0.3017575572502308,0.7250759105109018,18.0,5.0,90,174,Pala 1,120.9
45,3,5.0,12.0,0.4678323393717424,0.6829937462355694,18.0,5.0,123,65,Pala 2,34.6
49,43,5.0,12.0,0.20962988795134618,0.22744058931457767,18.0,5.0,69,133,Pala 2,135.2
14,49,5.0,12.0,0.9250866324861405,0.21513406321387074,18.0,5.0,53,74,Pala 1,57.8
41,38,5.0,12.0,0.053972632550913,0.666341068034788,18.0,5.0,121,132,Pala 2,121.6
6,19,5.0,12.0,0.8654170352961204,0.18625018445921604,18.0,5.0,74,38,Pala 1,40.7
39,23,5.0,12.0,0.5113587887333509,0.6615633317405374,18.0,5.0,67,34,Pala 2,89.1
27,23,5.0,12.0,0.6189464961388172,0.49252828202531806,18.0,5.0,137,108,Pala 2,86.7
31,25,5.0,12.0,0.3026056209087038,0.3866288676493841,18.0,5.0,165,102,Pala 2,93.4
34,24,5.0,12.0,0.9666976167943213,0.30023234937794574,18.0,5.0,93,118,Pala 2,93.5
14,35,5.0,12.0,0.2818509585194898,0.9475769333231167,18.0,5.0,116,57,Pala 1,60.6
47,6,5.0,12.0,0.5888779971403043,0.5080936577427876,18.0,5.0,136,56,Pala 2,42.8
35,9,5.0,12.0,0.9934167051071289,0.561251962510962,18.0,5.0,80,139,Pala 2,54.4
20,46,5.0,12.0,0.8810943963834458,0.9492560846867855,18.0,5.0,35,144,Pala 1,81.3
5,11,5.0,12.0,0.5363298252861061,0.6538773180971337,18.0,5.0,114,151,Pala 1,36.4
0,0,5.0,12.0,0.9903745229672121,0.9578529277568275,18.0,5.0,65,126,Pala 2,31.5
3,49,5.0,12.0,0.7013698617326146,0.10636674052269846,18.0,5.0,118,165,Pala 1,29.3
10,24,5.0,12.0,0.20870041614180934,0.8466396317724039,18.0,5.0,128,161,Pala 1,46.6
43,15,5.0,12.0,0.4055962104358064,0.33541462802309086,18.0,5.0,176,141,Pala 2,65.6
25,4,5.0,12.0,0.334493334011551,0.8104875250703412,18.0,5.0,66,136,Pala 2,38.9
36,18,5.0,12.0,0.34401370827118916,0.8556366241949785,18.0,5.0,46,165,Pala 2,75.7
22,3,5.0,12.0,0.7604564393598663,0.2714878861425558,18.0,5.0,45,171,Pala 2,39.4
28,5,5.0,12.0,0.5842629272727936,0.4088306165154789,18.0,5.0,78,74,Pala 2,39.8
20,25,5.0,12.0,0.03809271158952854,0.726014354314904,18.0,5.0,123,139,Pala 1,70.9
47,48,5.0,12.0,0.877448483650976,0.09905563089697067,18.0,5.0,80,75,Pala 1,141.7
44,38,5.0,12.0,0.29679614048016456,0.75553353433934,18.0,5.0,34,122,Pala 2,120.7
44,38,5.0,12.0,0.9970748769131437,0.11047292605474401,18.0,5.0,126,45,Pala 2,118.8
48,8,5.0,12.0,0.9541907303347857,0.9144557322680581,18.0,5.0,102,167,Pala 2,55.6
26,44,5.0,12.0,0.9405307166819652,0.2763392932963534,18.0,5.0,174,97,Pala 1,94.6
38,13,5.0,12.0,0.8111276040639737,0.5755993468673558,18.0,5.0,169,79,Pala 2,61.6
39,47,5.0,12.0,0.22061333168354258,0.11715350007627279,18.0,5.0,85,97,Pala 1,112.4
12,8,5.0,12.0,0.532632744028782,0.2694931546624787,18.0,5.0,151,31,Pala 2,49.9
22,14,5.0,12.0,0.2243026268249746,0.4039550434871054,18.0,5.0,155,104,Pala 2,60.8
15,36,5.0,12.0,0.2596754555889492,0.48704887668301433,18.0,5.0,108,104,Pala 1,55.9
29,49,5.0,12.0,0.6109517694362774,6.749764657443258e-05,18.0,5.0,45,158,Pala 1,94.5
3,19,5.0,12.0,0.04083354535306338,0.8886557623804684,18.0,5.0,155,126,Pala 1,29.0
39,7,5.0,12.0,0.9694585668207076,0.007674809558877116,18.0,5.0,116,138,Pala 2,45.4
15,31,5.0,12.0,0.9186731725779644,0.773684562994425,18.0,5.0,51,146,Pala 1,67.7
30,46,5.0,12.0,0.38076757215771984,0.47057891235637095,18.0,5.0,139,46,Pala 1,99.5
41,20,5.0,12.0,0.5154224480069131,0.5238800249013764,18.0,5.0,124,100,Pala 2,77.1
24,40,5.0,12.0,0.466119419267759,0.20826547933454087,18.0,5.0,72,172,Pala 1,81.9
43,18,5.0,12.0,0.8821997786174698,0.6073683503457041,18.0,5.0,108,80,Pala 2,74.1
11,28,5.0,12.0,0.688601876316111,0.5372319091694522,18.0,5.0,50,38,Pala 1,54.2
25,30,5.0,12.0,0.27811124742435644,0.16423640662029537,18.0,5.0,152,93,Pala 1,79.1
36,5,5.0,12.0,0.4468412544652969,0.23811900134921915,18.0,5.0,37,114,Pala 2,40.0
47,3,5.0,12.0,0.42896597568676376,0.06690362901245717,18.0,5.0,78,122,Pala 2,34.4
32,42,5.0,12.0,0.9593351682839186,0.06628357208945268,18.0,5.0,154,71,Pala 1,102.7
27,28,5.0,12.0,0.17531091051463965,0.013775785952426567,18.0,5.0,135,146,Pala 1,83.9
8,41,5.0,12.0,0.08957633729442904,0.22047432548308377,18.0,5.0,163,99,Pala 1,35.2
11,2,5.0,12.0,0.8806188321616902,0.6796612273970557,18.0,5.0,110,118,Pala 2,32.6
4,0,5.0,12.0,0.8966859895058709,0.3162153881423563,18.0,5.0,133,64,Pala 2,29.2
27,43,5.0,12.0,0.8717390879121647,0.34273426986737665,18.0,5.0,138,46,Pala 1,91.4
34,14,5.0,12.0,0.5109769156255564,0.1319053932554447,18.0,5.0,154,73,Pala 2,59.1
4,46,5.0,12.0,0.6597444282694604,0.57547066765642,18.0,5.0,121,133,Pala 1,31.3
33,20,5.0,12.0,0.5633630475609839,0.34214364154673726,18.0,5.0,150,118,Pala 2,79.6
45,45,5.0,12.0,0.06944782605440092,0.6763168034302147,18.0,5.0,140,136,Pala 1,130.4
33,30,5.0,12.0,0.5958348969007224,0.7414594688425534,18.0,5.0,52,147,Pala 2,105.8
12,6,5.0,12.0,0.013614147256100884,0.5846928752483821,18.0,5.0,139,73,Pala 2,45.2
38,16,5.0,12.0,0.32498740955708616,0.2760695368120363,18.0,5.0,104,78,Pala 2,69.4
41,18,5.0,12.0,0.932292575873167,0.5086077993372543,18.0,5.0,91,89,Pala 2,70.9
44,38,5.0,12.0,0.3040452696358076,0.25193080468230333,18.0,5.0,125,31,Pala 2,122.3
47,2,5.0,12.0,0.9398266426442479,0.9029128353539181,18.0,5.0,86,94,Pala 2,39.8
13,29,5.0,12.0,0.25013395714924425,0.7663857500825573,18.0,5.0,131,143,Pala 1,58.0
10,34,5.0,12.0,0.31456224046153247,0.49300590600556626,18.0,5.0,99,32,Pala 1,44.6
41,28,5.0,12.0,0.6284074964385535,0.9654571431781466,18.0,5.0,94,122,Pala 2,101.2
37,49,5.0,12.0,0.7616269727892948,0.5467554467301879,18.0,5.0,66,171,Pala 1,118.0
3,13,5.0,12.0,0.501387768004884,0.3285354769569482,18.0,5.0,97,44,Pala 1,28.7
32,34,5.0,12.0,0.8821156871941555,0.09546730079404708,18.0,5.0,104,66,Pala 1,105.6
6,27,5.0,12.0,0.04024042161061925,0.5437456448134136,18.0,5.0,46,167,Pala 1,28.5
40,29,5.0,12.0,0.9221948386343706,0.8604166115813455,18.0,5.0,164,38,Pala 2,104.0
7,25,5.0,12.0,0.19630779989540803,0.8667187281564487,18.0,5.0,81,79,Pala 1,39.6
36,6,5.0,12.0,0.8842387450846559,0.6045670666827484,18.0,5.0,159,75,Pala 2,43.8
9,38,5.0,12.0,0.4008631794863805,0.3934383632342128,18.0,5.0,66,135,Pala 1,43.2
42,30,5.0,12.0,0.8327570558710377,0.6502963080906798,18.0,5.0,86,110,Pala 2,105.2
14,4,5.0,12.0,0.6716655498036951,0.7621403545590395,18.0,5.0,130,76,Pala 2,41.0
37,34,5.0,12.0,0.1759416324782621,0.4116247843941262,18.0,5.0,39,47,Pala 1,110.1
14,49,5.0,12.0,0.9180475698814484,0.47625416921492536,18.0,5.0,110,142,Pala 1,63.2
4,46,5.0,12.0,0.24551739048845966,0.680616307377943,18.0,5.0,119,80,Pala 1,29.8
28,13,5.0,12.0,0.24414011869499908,0.8766526061027464,18.0,5.0,162,138,Pala 2,58.5
18,35,5.0,12.0,0.8141788966373805,0.7910103781422749,18.0,5.0,162,118,Pala 1,78.0
9,26,5.0,12.0,0.10587325557252103,0.022391369320348686,18.0,5.0,149,45,Pala 1,35.3
11,23,5.0,12.0,0.22203590637046033,0.12437234378458784,18.0,5.0,131,117,Pala 1,44.8
3,39,5.0,12.0,0.5036775734210623,0.8527781802855218,18.0,5.0,56,41,Pala 1,32.4
30,28,5.0,12.0,0.8304770286866243,0.8338228280450336,18.0,5.0,34,128,Pala 2,104.2
17,44,5.0,12.0,0.1474839747372675,0.3888067831487092,18.0,5.0,90,88,Pala 1,59.5
15,21,5.0,12.0,0.5476682345123464,0.5842779223576656,18.0,5.0,165,102,Pala 1,62.0
39,7,5.0,12.0,0.7112405918029395,0.9058449824286463,18.0,5.0,126,141,Pala 2,46.9
35,14,5.0,12.0,0.8605952247159513,0.9115586810070964,18.0,5.0,178,61,Pala 2,67.3
24,48,5.0,12.0,0.9355655602022196,0.7830928457608908,18.0,5.0,50,51,Pala 1,86.7
22,4,5.0,12.0,0.7846399144689324,0.20958893835967896,18.0,5.0,80,127,Pala 2,43.6
11,3,5.0,12.0,0.6528283982220019,0.7302828073539449,18.0,5.0,108,112,Pala 2,33.6
33,10,5.0,12.0,0.43362008531276586,0.10109843234705662,18.0,5.0,88,41,Pala 2,53.7
35,17,5.0,12.0,0.11211015418841963,0.8939384594545691,18.0,5.0,31,34,Pala 2,71.7
36,41,5.0,12.0,0.7097371925255213,0.14914880357871452,18.0,5.0,87,55,Pala 1,113.3
2,48,5.0,12.0,0.9927373044754869,0.6623486401114509,18.0,5.0,49,145,Pala 1,34.5
8,29,5.0,12.0,0.7367605947320999,0.6102432742523487,18.0,5.0,162,120,Pala 1,48.0
17,14,5.0,12.0,0.01671109373772628,0.7768996558795831,18.0,5.0,118,49,Pala 2,60.7
42,5,5.0,12.0,0.49625997804183875,0.5515775023584555,18.0,5.0,167,165,Pala 2,43.4
34,15,5.0,12.0,0.6146466324829039,0.05956657537573218,18.0,5.0,134,109,Pala 2,63.4
33,46,5.0,12.0,0.689674201102843,0.7058462540441491,18.0,5.0,141,87,Pala 1,113.3
40,39,5.0,12.0,0.7197258356007086,0.38315455883526794,18.0,5.0,158,34,Pala 2,123.1
13,8,5.0,12.0,0.558108441216524,0.32028500121910985,18.0,5.0,127,52,Pala 2,47.9
3,42,5.0,12.0,0.22336033273424027,0.9916735495337348,18.0,5.0,43,178,Pala 1,33.3
28,33,5.0,12.0,0.9422006614765467,0.5903997659597278,18.0,5.0,50,169,Pala 1,99.2
40,26,5.0,12.0,0.6966664676636619,0.7107190732694113,18.0,5.0,45,33,Pala 2,96.1
44,12,5.0,12.0,0.23684003686940946,0.5263261369356483,18.0,5.0,93,66,Pala 2,59.2
49,35,5.0,12.0,0.3223218322702729,0.7699726459516527,18.0,5.0,113,104,Pala 2,112.8
14,26,5.0,12.0,0.9219276706303697,0.7520727354999752,18.0,5.0,102,133,Pala 1,68.6
27,8,5.0,12.0,0.8874851867073358,0.6571461156801605,18.0,5.0,89,146,Pala 2,52.8
41,4,5.0,12.0,0.4051464383580896,0.9977430614437768,18.0,5.0,127,166,Pala 2,40.0
15,21,5.0,12.0,0.03830722199145098,0.4597935340831377,18.0,5.0,176,55,Pala 1,55.4
11,30,5.0,12.0,0.048497368893938186,0.706192348298155,18.0,5.0,76,56,Pala 1,45.7
4,2,5.0,12.0,0.28391829091838905,0.7977779628049182,18.0,5.0,76,118,Pala 1,32.6
33,29,5.0,12.0,0.6291222193389995,0.3760347095945443,18.0,5.0,62,111,Pala 2,101.4
41,20,5.0,12.0,0.5841946353345618,0.4571750275536186,18.0,5.0,50,159,Pala 2,80.4
0,34,5.0,12.0,0.6338277869439427,0.9691672663905854,18.0,5.0,124,156,Pala 1,29.1
38,5,5.0,12.0,0.7172829719321067,0.03229101712660809,18.0,5.0,92,132,Pala 2,42.5
31,27,5.0,12.0,0.019032253592738413,0.3352956539609143,18.0,5.0,71,122,Pala 1,91.6
25,31,5.0,12.0,0.10508559517244287,0.48621296233866995,18.0,5.0,134,75,Pala 1,82.2
16,41,5.0,12.0,0.35948345182721264,0.0014649930691902346,18.0,5.0,155,99,Pala 1,62.4
47,36,5.0,12.0,0.15485999752158175,0.8991271010066118,18.0,5.0,144,174,Pala 2,121.8
26,24,5.0,12.0,0.07532004254455416,0.2862444002121587,18.0,5.0,72,117,Pala 1,79.8
23,31,5.0,12.0,0.6409643959973319,0.2577048321094443,18.0,5.0,97,133,Pala 1,83.7
34,34,5.0,12.0,0.815336477491099,0.8203261953537418,18.0,5.0,55,93,Pala 2,114.8
45,21,5.0,12.0,0.7526266574342825,0.27798322850247537,18.0,5.0,137,81,Pala 2,78.5
41,23,5.0,12.0,0.8170397786091792,0.6576225939020224,18.0,5.0,62,155,Pala 2,88.0
38,38,5.0,12.0,0.6658565440578772,0.8215031439019592,18.0,5.0,78,123,Pala 1,121.8
25,29,5.0,12.0,0.7353453218142022,0.7924768477103724,18.0,5.0,113,157,Pala 1,91.2
48,49,5.0,12.0,0.2717787742083013,0.7819507374259289,18.0,5.0,70,53,Pala 1,139.5
37,31,5.0,12.0,0.9930080362841643,0.08863756986523486,18.0,5.0,65,154,Pala 2,106.4
22,30,5.0,12.0,0.1831656544938871,0.0798469675723642,18.0,5.0,124,130,Pala 1,67.9
21,22,5.0,12.0,0.2144938743893825,0.3067700357373875,18.0,5.0,148,80,Pala 1,71.9
3,39,5.0,12.0,0.28892183181584685,0.03594788119601777,18.0,5.0,179,31,Pala 1,22.3
48,32,5.0,12.0,0.9753324301065789,0.5004297365192644,18.0,5.0,112,178,Pala 2,113.2
8,24,5.0,12.0,0.9882885893539061,0.3947820662702183,18.0,5.0,49,134,Pala 1,47.3
3,35,5.0,12.0,0.7948937497064975,0.5570259125431491,18.0,5.0,116,98,Pala 1,39.5
6,23,5.0,12.0,0.6290575985596337,0.29878853866969046,18.0,5.0,155,64,Pala 1,40.7
22,30,5.0,12.0,0.5200625751846134,0.48575400299042704,18.0,5.0,129,112,Pala 1,78.1
1,38,5.0,12.0,0.9706208456868457,0.33474476585905377,18.0,5.0,102,109,Pala 1,30.1
48,45,5.0,12.0,0.6956228028582475,0.1952080922233086,18.0,5.0,45,60,Pala 2,141.6
23,12,5.0,12.0,0.9447301283260302,0.6493666811378149,18.0,5.0,56,78,Pala 2,61.7
39,9,5.0,12.0,0.3165507994776239,0.6734359014991852,18.0,5.0,74,173,Pala 2,51.5
30,22,5.0,12.0,0.33377479226956563,0.8292316927497501,18.0,5.0,42,87,Pala 2,80.1
46,17,5.0,12.0,0.8547245941184356,0.8747517831537248,18.0,5.0,31,79,Pala 2,72.3
30,31,5.0,12.0,0.14985492058529437,0.7044619043679154,18.0,5.0,105,107,Pala 1,97.3
46,32,5.0,12.0,0.9459278612960758,0.687498086697512,18.0,5.0,134,93,Pala 2,111.6
39,35,5.0,12.0,0.5074743546634075,0.0566756653364725,18.0,5.0,126,81,Pala 2,117.7
47,27,5.0,12.0,0.9264138785836977,0.10977924145817153,18.0,5.0,116,69,Pala 2,97.1
42,15,5.0,12.0,0.3367927887258131,0.8125627103908734,18.0,5.0,88,134,Pala 2,67.4
33,15,5.0,12.0,0.715958904139397,0.23295126162363156,18.0,5.0,43,83,Pala 2,65.8
23,17,5.0,12.0,0.48287512197268967,0.355565060217083,18.0,5.0,132,143,Pala 2,75.2
48,7,5.0,12.0,0.626803630245473,0.14529735367587682,18.0,5.0,59,126,Pala 2,45.9
25,41,5.0,12.0,0.5043724931391522,0.195151968574919,18.0,5.0,139,174,Pala 1,80.9
15,15,5.0,12.0,0.9671156173713614,0.7754172353702062,18.0,5.0,127,161,Pala 1,67.7
46,10,5.0,12.0,0.6921053978139172,0.26185961951553827,18.0,5.0,38,85,Pala 2,52.7
12,5,5.0,12.0,0.2513189686263154,0.44903496626419015,18.0,5.0,53,59,Pala 2,38.1
14,0,5.0,12.0,0.9096769219050845,0.15167137305923928,18.0,5.0,141,137,Pala 2,29.4
26,11,5.0,12.0,0.29402973815510436,0.6779299063160986,18.0,5.0,70,155,Pala 2,58.8
